a,name,gender
NAIARA,naiara,female
NAILA,naila,female
NAILE,naile,female
NAILIN,nailin,female
NAIME,naime,female
NAIR,nair,female
NAIRA,naira,female
NANA,nana,female
NANCY,nancy,female
NANTUE,nantue,female
NANY,nany,female
NAOMI,naomi,female
NARA,nara,female
NARELA,narela,female
NASHALI,nashali,female
NASHELI,nasheli,female
NASHIBE,nashibe,female
NASLY,nasly,female
NATACHA,natacha,female
NATALI,natali,female
NATALIA,natalia,female
NATALIE,natalie,female
NATALY,nataly,female
NATASCHA,natascha,female
NATASHA,natasha,female
NATAYA,nataya,female
NATHALI,nathali,female
NATHALIA,nathalia,female
NATHALIE,nathalie,female
NATHALY,nathaly,female
NATHALYA,nathalya,female
NATIVIDAD,natividad,female
NAVITT,navitt,female
NAYELI,nayeli,female
NAYIBE,nayibe,female
NAYLA,nayla,female
NAYMAR,naymar,female
NAYRA,nayra,female
NAZLI,nazli,female
NAZLY,nazly,female
NAZZARENA,nazzarena,female
NEBAI,nebai,female
NEILA,neila,female
NEL,nel,female
NELL,nell,female
NELLLY,nellly,female
NELLY,nelly,female
NELSY,nelsy,female
NEREA,nerea,female
NERINA,nerina,female
NESHA,nesha,female
NEYMAR,neymar,female
NHORA,nhora,female
NICCOLLE,niccolle,female
NICOLE,nicole,female
NICOLLE,nicolle,female
NIDIA,nidia,female
NIKTE,nikté,female
NILDA,nilda,female
NIMBA,nimba,female
NINA,nina,female
NINFA,ninfa,female
NINI,nini,female
NINNY,ninny,female
NINY,niny,female
NIRVANA,nirvana,female
NISI,nisi,female
NITZA,nitza,female
NIURKA,niurka,female
NOELIA,noelia,female
NOELIM,noelim,female
NOELY,noely,female
NOEMA,noema,female
NOEMI,noemí,female
NOHEMI,nohemi,female
NOHEMY,nohemy,female
NOHORA,nohora,female
NOHRA,nohra,female
NORA,nora,female
NORALBA,noralba,female
NORELYS,norelys,female
NORMA,norma,female
NOA,noá,female
NUBIA,nubia,female
NUMA,numa,female
NURIA,nuria,female
NURY,nury,female
NYDIA,nydia,female
NIRITI,níriti,female
OBDULIA,obdulia,female
OBERDAN,oberdan,female
OCTAVIA,octavia,female
ODA,oda,female
ODALYS,odalys,female
ODELIA,odelia,female
ODELSIA,odelsia,female
ODETTE,odette,female
ODILA,odila,female
ODILIA,odilia,female
OFELIA,ofelia,female
OFIRA,ofira,female
OLALIA,olalia,female
OLALLA,olalla,female
OLAVA,olava,female
OLAYA,olaya,female
OLDY,oldy,female
OLEANA,oleana,female
OLGA,olga,female
OLIDIA,olidia,female
OLILIA,olilia,female
OLIMOIA,olimoia,female
OLIMPIA,olimpia,female
OLINDA,olinda,female
OLINTA,olinta,female
OLIVA,oliva,female
OLIVIA,olivia,female
OLMA,olma,female
OMAIRA,omaira,female
OMAYRA,omayra,female
ONA,ona,female
ONDINA,ondina,female
ONEIDA,oneida,female
ONELIA,onelia,female
ONEN,onen,female
ONILA,onila,female
OPORTUNA,oportuna,female
ORENCIA,orencia,female
ORFELINA,orfelina,female
ORFILA,orfila,female
ORFILIA,orfilia,female
ORIA,oria,female
ORIANA,oriana,female
ORIE,orie,female
ORIELA,oriela,female
ORIETA,orieta,female
ORNELA,ornela,female
ORNELLA,ornella,female
OROSIA,orosia,female
ORQUIDEA,orquídea,female
OSANA,osana,female
OSANNA,osanna,female
OSMELIA,osmelia,female
OTILA,otila,female
OTILIA,otilia,female
PABLA,pabla,female
PACIFICA,pacífica,female
PALADIA,paladia,female
PALMIRA,palmira,female
PALOMA,paloma,female
PAMELA,pamela,female
PAMINA,pamina,female
PAMPA,pampa,female
PANCRACIA,pancracia,female
PANDORA,pandora,female
PAOLA,paola,female
PARACEVE,paraceve,female
PARMENIA,parmenia,female
PASCUA,pascua,female
PASCUALA,pascuala,female
PASCUALINA,pascualina,female
PASTORA,pastora,female
PATRICA,patrica,female
PATRICIA,patricia,female
PATROCINIA,patrocinia,female
PATTY,patty,female
PAULA,paula,female
PAULINA,paulina,female
PAULINE,pauline,female
PAZ,paz,female
PEGGY,peggy,female
PELAGIA,pelagia,female
PENELOPE,penélope,female
PEPA,pepa,female
PEPITA,pepita,female
PEREGRINA,peregrina,female
PERFECTA,perfecta,female
PERLA,perla,female
PERLINE,perline,female
PERPETUA,perpetua,female
PERSABRE,persabre,female
PETRA,petra,female
PETRONA,petrona,female
PETRONIA,petronia,female
PETRONILA,petronila,female
PETUNIA,petunia,female
PENIMEL,peñimel,female
PHOEBE,phoebe,female
PIAMA,piama,female
PIEDAD,piedad,female
PIERINA,pierina,female
PILAR,pilar,female
PILMAIQUEN,pilmaiquen,female
PIREN,piren,female
PIUQUE,piuqué,female
PLACIDA,plácida,female
POLA,pola,female
POLICARPA,policarpa,female
POLONIA,polonia,female
POMPONIA,pomponia,female
PONCIA,poncia,female
PORCIA,porcia,female
PORFIRIA,porfiria,female
PRADERI,praderi,female
PRAKRITI,prakriti,female
PRAXILA,praxila,female
PRESENTACION,presentación,female
PRIMAVERA,primavera,female
PRIMITIVA,primitiva,female
PRINCESA,princesa,female
PRISCA,prisca,female
PRISCILA,priscila,female
PRISCILIA,priscilia,female
PRISCILLA,priscilla,female
PRISIA,prisia,female
PRITIVI,pritiví,female
PRUDENCIA,prudencia,female
PRAXEDES,práxedes,female
PROSPERA,próspera,female
PUBLIA,publia,female
PULCHERIA,pulcheria,female
PURA,pura,female
PURIFICACION,purificación,female
PURISIMA,purísima,female
PANFILA,pánfila,female
PARVATI,párvati,female
PIA,pía,female
QUEILA,queila,female
QUELLA,quella,female
QUERIMA,querima,female
QUERINA,querina,female
QUERUBINA,querubina,female
QUIETA,quieta,female
QUILIANA,quiliana,female
QUILINA,quilina,female
QUILLA,quilla,female
QUILEN,quilén,female
QUIMEY,quimey,female
QUINA,quina,female
QUINTILA,quintila,female
QUINTILIA,quintilia,female
QUINTILIANA,quintiliana,female
QUINTINA,quintina,female
QUIRINA,quirina,female
QUITERIA,quiteria,female
QUITERINA,quiterina,female
RACHA,racha,female
RACHAEL,rachael,female
RACHEL,rachel,female
RACILDE,racilde,female
RADEGUNDA,radegunda,female
RADHA,radha,female
RADHA (MAJABHARATA),radha (majábharata),female
RADMILA,radmila,female
RAFAELA,rafaela,female
RAFAELLA,rafaella,female
RAHYAN,rahyan,female
RAIMUNDA,raimunda,female
RAINELDA,rainelda,female
RAISA,raisa,female
RAISSA,raissa,female
RAMBHA (DIOSA),rambha (diosa),female
RAMINTA,raminta,female
RAMIRA,ramira,female
RAMONA,ramona,female
RAQUEL,raquel,female
RAQUEL (NOMBRE BIBLICO),raquel (nombre bíblico),female
RASHYM,rashym,female
RASMIA,rasmia,female
RAULINA,raulina,female
RAYELEN,rayelen,female
RAYEN,rayen,female
RAYKIMTUY,raykimtuy,female
REBECA,rebeca,female
REDENTA,redenta,female
REGINA,regina,female
REINA,reina,female
REINALDA,reinalda,female
REKA,reka,female
REMBERTA,remberta,female
REMEDIOS,remedios,female
REMIGIA,remigia,female
RENATA,renata,female
RENNIE,rennie,female
RENEE,renée,female
RESTITUTA,restituta,female
REYES,reyes,female
REYNA,reyna,female
RHODE,rhode,female
RHONA,rhona,female
RHOS,rhos,female
RICARDA,ricarda,female
RICARDINA,ricardina,female
RIGHEY,righey,female
RINA,rina,female
RIPSIMENA,ripsimena,female
RITA,rita,female
ROBERTA,roberta,female
ROBUSTIANA,robustiana,female
ROCIO,rocio,female
ROCIO,rocío,female
ROCIO AZUL,rocío azul,female
ROCIO DAIRA,rocío daira,female
ROCIO DEL CIELO,rocío del cielo,female
ROCIO DEL VALLE,rocío del valle,female
ROCIO LIBERTAD,rocío libertad,female
RODE,rode,female
RODHE,rodhe,female
RODMARI,rodmari,female
ROGELIA,rogelia,female
ROHAN,rohan,female
ROLANDA,rolanda,female
ROMA,roma,female
ROMANA,romana,female
ROMANELA,romanela,female
ROMANELLA,romanella,female
ROMELI,romeli,female
ROMELIA,romelia,female
ROMILDA,romilda,female
ROMINA,romina,female
ROMULADA,romulada,female
RONIT,ronit,female
RONJA (NOMBRE PROPIO),ronja (nombre propio),female
ROQUELIA,roquelia,female
ROQUELINA,roquelina,female
ROSA,rosa,female
ROSA DE LIMA,rosa de lima,female
ROSAELENA,rosaelena,female
ROSALBA,rosalba,female
ROSALDA,rosalda,female
ROSALI,rosali,female
ROSALIE,rosalie,female
ROSALINA,rosalina,female
ROSALINDA,rosalinda,female
ROSALVA,rosalva,female
ROSALIA,rosalía,female
ROSAMUNDA,rosamunda,female
ROSANA,rosana,female
ROSANGELA,rosangela,female
ROSANNA,rosanna,female
ROSARIA,rosaria,female
ROSARIO,rosario,female
ROSARITO,rosarito,female
ROSAURA,rosaura,female
ROSELA,rosela,female
ROSELINA,roselina,female
ROSELLA,rosella,female
ROSEMARIE,rosemarie,female
ROSEMARY,rosemary,female
ROSENDA,rosenda,female
ROSIBEL,rosibel,female
ROSIBERICA,rosiberica,female
ROSICLER,rosicler,female
ROSILDA,rosilda,female
ROSINA,rosina,female
ROSINDA,rosinda,female
ROSMARI,rosmari,female
ROSMARY,rosmary,female
ROSMERI,rosmeri,female
ROSMIDA,rosmida,female
ROSSANA,rossana,female
ROSSANNA,rossanna,female
ROSWELL,roswell,female
ROVENA,rovena,female
ROWENA,rowena,female
ROXANA,roxana,female
ROXANES,roxanes,female
ROXANNE,roxanne,female
ROXINA,roxina,female
RU,ru,female
RUBELIA,rubelia,female
RUBIELA,rubiela,female
RUBINA,rubina,female
RUBY,ruby,female
RUBI,rubí,female
RUDECINDA,rudecinda,female
RUDENCIA,rudencia,female
RUFINA,rufina,female
RUPERTA,ruperta,female
RUSANA,rusana,female
RUT,rut,female
RUTH,ruth,female
ROMULA,rómula,female
SABA,saba,female
SABELA,sabela,female
SABIELA,sabiela,female
SABILA,sabila,female
SABINA,sabina,female
SABINE,sabine,female
SABRINA,sabrina,female
SADAKO,sadako,female
SAFIRA,safira,female
SAFO,safo,female
SAGHIRA,saghira,female
SAGIRA,sagira,female
SAHER,saher,female
SAHIRA,sahira,female
SAIA DA LUA,saia da lua,female
SAIDA,saida,female
SAIDE,saide,female
SAIQUEN,saiquén,female
SAIRA,saira,female
SAISHA,saisha,female
SALINA,salina,female
SALIRA,salira,female
SALLY,sally,female
SALMA,salma,female
SALOME,salomé,female
SALONE,salone,female
SALUSTIA,salustia,female
SALUSTINA,salustina,female
SALVADORA,salvadora,female
SALVIA,salvia,female
SALVINA,salvina,female
SAMANTA,samanta,female
SAMANTHA,samantha,female
SAMAR,samar,female
SAMARA,samara,female
SAMARIS,samaris,female
SAMAY,samay,female
SAMETANE,sametane,female
SAMHITA,samhita,female
SAMIA,samia,female
SAMIRA,samira,female
SAMIRAH,samirah,female
SAMKHYA,samkhya,female
SAMSARA,samsara,female
SANCHA,sancha,female
SANDRA,sandra,female
SANDRA|,sandra|,female
SANDRINA,sandrina,female
SANDY,sandy,female
SANSOLES,sansoles,female
SANTA,santa,female
SANTINA,santina,female
SANTOS,santos,female
SARA,sara,female
SARAH,sarah,female
SARAHI,sarahì,female
SARAI,sarai,female
SARAMA,saramá,female
SARANIU,saraniú,female
SARASVATI,sarasvati,female
SARAY,saray,female
SAREE,saree,female
SARITA,sarita,female
SATHYA,sathya,female
SATIRA,satira,female
SATIA BHAMA,satiá bhama,female
SATTVA,sattva,female
SATURNINA,saturnina,female
SAULA,saula,female
SAURA,saura,female
SAVELIA,savelia,female
SAVERIA,saveria,female
SAVINA,savina,female
SAYA,saya,female
SAYANA,sayana,female
SAYEN,sayen,female
SAYRA,sayra,female
SAIA,saía,female
SCARLET,scarlet,female
SCARLETT,scarlett,female
SEBASTIANA,sebastiana,female
SECILIA,secilia,female
SECUNDIANA,secundiana,female
SECUNDINA,secundina,female
SEGISMUNDA,segismunda,female
SEGUNDA,segunda,female
SEILA,seila,female
SEL,sel,female
SELENA,selena,female
SELENE,selene,female
SELENIA,selenia,female
SELENNA,selenna,female
SELENNE,selenne,female
SELMA,selma,female
SELVA,selva,female
SEMIRAMIS,semiramis,female
SEMPRONIA,sempronia,female
SEPTIMIA,septimia,female
SERAFINA,serafina,female
SERAPIA,serapia,female
SERENA,serena,female
SERENELA,serenela,female
SERENELLA,serenella,female
SERGIA,sergia,female
SERVANDA,servanda,female
SERVIA,servia,female
SETEFILLA,setefilla,female
SEVASTIANA,sevastiana,female
SEVERA,severa,female
SEVERIA,severia,female
SEVERIANA,severiana,female
SEVERINA,severina,female
SEYLA,seyla,female
SHADIA,shadia,female
SHADIRA,shadira,female
SHAIDA,shaida,female
SHAIEL,shaiel,female
SHAINA,shaina,female
SHAIRA,shaira,female
SHAJAR,shajar,female
SHAKHA,shakha,female
SHAKIRA,shakira,female
SHAKUNTALA,shakuntalá,female
SHAMANTA,shamanta,female
SHAMIRA,shamira,female
SHANAIA,shanaia,female
SHANIA,shania,female
SHANTAL,shantal,female
SHANI,shaní,female
SHARIA,sharia,female
SHARIM,sharim,female
SHAROM,sharom,female
SHARON,sharon,female
SHAYNA,shayna,female
SHAYEN,shayén,female
SHEFFIELD,sheffield,female
SHEILA,sheila,female
SHELIA,shelia,female
SHELSIAN,shelsian,female
SHERALDINE,sheraldine,female
SHERINA,sherina,female
SHERLYN,sherlyn,female
SHERYL,sheryl,female
SHEYLA,sheyla,female
SHIRIN,shirin,female
SHIRLEY,shirley,female
SHIRLI,shirli,female
SHIRLY,shirly,female
SHIVANA,shivana,female
SHOTEL,shotel,female
SHULAMIT,shulamit,female
SHULINEN,shulinen,female
SIANA,siana,female
SIBILA,sibila,female
SIBONET,sibonet,female
SIDANELIA,sidanelia,female
SIDANELLA,sidanella,female
SIDID,sidid,female
SIDILSE,sidilse,female
SIDONA,sidona,female
SIENNA,sienna,female
SIGLINDA,siglinda,female
SIGRID,sigrid,female
SILA,sila,female
SILENA,silena,female
SILENE,silene,female
SILENIA,silenia,female
SILMARA,silmara,female
SILVANA,silvana,female
SILVERIA,silveria,female
SILVIA,silvia,female
SILVINA,silvina,female
SIMEI,simei,female
SIMONA,simona,female
SIMONE,simone,female
SIMONEL,simonel,female
SIMONETTA,simonetta,female
SINAHI,sinahi,female
SINAI,sinai,female
SINAMELIA,sinamelia,female
SINDY,sindy,female
SINFORIANA,sinforiana,female
SINFOROSA,sinforosa,female
SINIVALI,sinivalí,female
SINSEBUTA,sinsebuta,female
SINEAD,sinéad,female
SIOMARA,siomara,female
SIRA,sira,female
SIRIA,siria,female
SISEBUTA,sisebuta,female
SISETA,siseta,female
SISTIANA,sistiana,female
SISTINA,sistina,female
SITA,sita,female
SIXTA,sixta,female
SION,sión,female
SKAIDRE,skaidre,female
SLAVA,slava,female
SNEIBE,sneibe,female
SNEIDY,sneidy,female
SOAD,soad,female
SOCORRO,socorro,female
SOFIA,sofia,female
SOFIA,sofía,female
SOL,sol,female
SOL PIA,sol pía,female
SOLANA,solana,female
SOLANGE,solange,female
SOLANIA,solania,female
SOLANY,solany,female
SOLANYI,solanyi,female
SOLCIRE,solcire,female
SOLEDAD,soledad,female
SOLEY,soley,female
SOLFERINA,solferina,female
SOLINA,solina,female
SOLITA,solita,female
SOLONE,solone,female
SOLSIRE,solsire,female
SONIA,sonia,female
SONJA,sonja,female
SONSOLES,sonsoles,female
SONSONES,sonsones,female
SOPHIE,sophie,female
SORAIDA,soraida,female
SORAYA,soraya,female
SOSIPATRA,sosipatra,female
SRADDHA (RITO FUNERARIO),sraddha (rito funerario),female
STAHEL,stahel,female
STEFANI,stefani,female
STEFANIE,stefanie,female
STEFANIS,stefanis,female
STEFANNY,stefanny,female
STEFANY,stefany,female
STEFANIA,stefanía,female
STEFFY,steffy,female
STEFHANIA,stefhania,female
STEFHANY,stefhany,female
STEFI,stefi,female
STELLA,stella,female
STELLA MARIS,stella maris,female
STELLITA,stellita,female
STEPHANIA,stephania,female
STEPHANIE,stephanie,female
STEPHANNY,stephanny,female
STEPHANY,stephany,female
STHEFANY,sthefany,female
SUARGA,suargá,female
SUBHADRA,subhadrá,female
SUEMY,suemy,female
SUGAR,sugar,female
SULAMITA,sulamita,female
SULPICIA,sulpicia,female
SULTANA,sultana,female
SUMAQ,sumaq,female
SUPLICIA,suplicia,female
SURA,sura,female
SURAI,surai,female
SURPIK,surpik,female
SUSAN,susan,female
SUSANA,susana,female
SUSANNA,susanna,female
SUSANNE,susanne,female
SUSEL,susel,female
SUSSY,sussy,female
SUSY,susy,female
SUYAI,suyai,female
SUYAJ,suyaj,female
SUYAY,suyay,female
SUZANNE,suzanne,female
SUZETTE,suzette,female
SYLVIA,sylvia,female
SYLVIE,sylvie,female
SYLVINA,sylvina,female
TABIA,tabia,female
TABID,tabid,female
TACIANA,taciana,female
TADEA,tadea,female
TAHIANA,tahiana,female
TAHITI,tahiti,female
TAIANA,taiana,female
TAIEL,taiel,female
TAILA,taila,female
TAINA,taina,female
TAIS,tais,female
TAITI,taiti,female
TAKAKO,takako,female
TALA,tala,female
TALI,tali,female
TALIN,talin,female
TALIA,talía,female
TAMAR,tamar,female
TAMARA,tamara,female
TAMI,tami,female
TANIA,tania,female
TARA (HINDUISMO),tara (hinduismo),female
TARBULA,tarbula,female
TARCILA,tarcila,female
TARSILA,tarsila,female
TARSILIA,tarsilia,female
TASIANA,tasiana,female
TATA,tata,female
TATHIANA,tathiana,female
TATI,tati,female
TATIANA,tatiana,female
TATIHANA,tatihana,female
TATSUKI,tatsuki,female
TATYANA,tatyana,female
TAYHANA,tayhana,female
TAYLA,tayla,female
TAYRA,tayra,female
TEA,tea,female
TECLA,tecla,female
TEHILA,tehila,female
TEHUEL,tehuel,female
TELMA,telma,female
TELQUILDA,telquilda,female
TELEFORA,teléfora,female
TELESFORA,telésfora,female
TENIS,tenis,female
TEOCLETA,teocleta,female
TEOCTISTE,teoctiste,female
TEODELINA,teodelina,female
TEODELINDA,teodelinda,female
TEODEQUILDA,teodequilda,female
TEODOCIA,teodocia,female
TEODOLINDA,teodolinda,female
TEODOMIRA,teodomira,female
TEODORA,teodora,female
TEODORA (DESAMBIGUACION),teodora (desambiguación),female
TEODOSIA,teodosia,female
TEODOTA,teodota,female
TEOFANIA,teofanía,female
TEOLINDA,teolinda,female
TEOPISTA,teopista,female
TERCILIA,tercilia,female
TERE,tere,female
TERECIELA,tereciela,female
TERENCIA,terencia,female
TERENIA,terenia,female
TERESA,teresa,female
TERESA DE JESUS,teresa de jesús,female
TERESA DEL JESUS,teresa del jesús,female
TERESA DEL NINO JESUS,teresa del niño jesús,female
TERESILDA,teresilda,female
TERESITA,teresita,female
TERIBEL,teribel,female
TERITGIDA,teritgida,female
TERSILIA,tersilia,female
TESIRA,tesira,female
TETIS,tetis,female
TEOFILA,teófila,female
THAIS,thais,female
THALIA,thalía,female
THEA,thea,female
THELMA,thelma,female
THEMIS,themis,female
THIANA,thiana,female
THIARA,thiara,female
THIFFANY,thiffany,female
TIANA,tiana,female
TIARA,tiara,female
TIARE,tiare,female
TIBERIA,tiberia,female
TIBURCIA,tiburcia,female
TICA,tica,female
TICIANA,ticiana,female
TIFANNY,tifanny,female
TIFANY,tifany,female
TIGRIDIA,tigridia,female
TILA,tila,female
TILSA,tilsa,female
TIMOTEA,timotea,female
TINA,tina,female
TIRSA,tirsa,female
TISIADA,tisiada,female
TISIANA,tisiana,female
TITA,tita,female
TIZIANA,tiziana,female
TOMAIDA,tomaida,female
TOMASA,tomasa,female
TORIBIA,toribia,female
TOSCA,tosca,female
TOTI,toti,female
TOVA,tova,female
TRAICHEN,traichen,female
TRAICY,traicy,female
TRANQUILINA,tranquilina,female
TRIANA,triana,female
TRICIA,tricia,female
TRIFENA,trifena,female
TRIFINA,trifina,female
TRIFONIA,trifonia,female
TRIFOSA,trifosa,female
TRIGIDIA,trigidia,female
TRINIDAD,trinidad,female
TRISTANA,tristana,female
TRANSITA,tránsita,female
TRANSITO,tránsito,female
TSUNEKO,tsuneko,female
TULIA,tulia,female
TURQUESA,turquesa,female
TURQUEZA,turqueza,female
TUSMELDA,tusmelda,female
TUTI,tuti,female
TZIPORA,tzipora,female
TABATHA,tábatha,female
TINDARA,tíndara,female
UBERLINDA,uberlinda,female
UCIEL,uciel,female
UDELE,udele,female
UDINE,udine,female
ULLA,ulla,female
ULTIMA,ultima,female
UMA,uma,female
UMARA,umara,female
UMBELINA,umbelina,female
UMMA,umma,female
UMMI,ummi,female
UNITY,unity,female
URA,ura,female
URANIA,urania,female
URBANA,urbana,female
URIA,uria,female
URIANA,uriana,female
URIT,urit,female
URSA,ursa,female
URSALA,ursala,female
URSULA,ursula,female
URSULINA,ursulina,female
URVASHI,urvashí,female
URZULA,urzula,female
USUE,usue,female
UTA,uta,female
UTE,ute,female
UXUE,uxue,female
VALA,vala,female
VALDA,valda,female
VALE,vale,female
VALENCIA,valencia,female
VALENTINA,valentina,female
VALERIA,valeria,female
VALERIANA,valeriana,female
VALERIE,valerie,female
VALESKA,valeska,female
VALLERY,vallery,female
VALME,valme,female
VALONIA,valonia,female
VALQUIRIA,valquiria,female
VALVURGA,valvurga,female
VANDA,vanda,female
VANESA,vanesa,female
VANESSA,vanessa,female
VANIA,vania,female
VANINA,vanina,female
VANIRIA,vaniria,female
VANNA,vanna,female
VANNESA,vannesa,female
VANNESSA,vannessa,female
VANORA,vanora,female
VANYA,vanya,female
VARDA,varda,female
VARINIA,varinia,female
VARVARA,varvara,female
VASHTI,vashti,female
VASSETY,vassety,female
VEDA,veda,female
VELIA,velia,female
VELINKA,velinka,female
VELMA,velma,female
VENECIA,venecia,female
VENERADA,venerada,female
VENETIA,venetia,female
VENUS,venus,female
VENUSTA,venusta,female
VERA,vera,female
VEREDIGNA,veredigna,female
VERENA,verena,female
VERENICE,verenice,female
VERNA,verna,female
VERONA,verona,female
VERONICA,veronica,female
VERONICA,verónica,female
VESNA,vesna,female
VESPERA,vespera,female
VESTA,vesta,female
VEVILA,vevila,female
VEVINA,vevina,female
VIANNE,vianne,female
VIANNEY,vianney,female
VIANY,viany,female
VICENTA,vicenta,female
VICKI,vicki,female
VICKY,vicky,female
VICTORIA,victoria,female
VIDONIA,vidonia,female
VILMA,vilma,female
VIOLA,viola,female
VIOLET,violet,female
VIOLETA,violeta,female
VIOLETTA,violetta,female
VIRGEFORTIS,virgefortis,female
VIRGINIA,virginia,female
VIRIDIANA,viridiana,female
